QAgNO3(%),Qpva(%),Qtsc(%),Qseed(%),Qtot(uL/min),loss
19.0126208,12.56508603,15.33566179,12.93578178,933.38,0.805960534
19.0126208,12.56508603,15.33566179,12.93578178,933.38,0.772035666
19.0126208,12.56508603,15.33566179,12.93578178,933.38,0.754681813
19.0126208,12.56508603,15.33566179,12.93578178,933.38,0.738385788
19.0126208,12.56508603,15.33566179,12.93578178,933.38,0.703103968
19.0126208,12.56508603,15.33566179,12.93578178,933.38,0.693752411
19.0126208,12.56508603,15.33566179,12.93578178,933.38,0.662635546
19.0126208,12.56508603,15.33566179,12.93578178,933.38,0.634706005
19.0126208,12.56508603,15.33566179,12.93578178,933.38,0.626604014
19.0126208,12.56508603,15.33566179,12.93578178,933.38,0.634664589
19.0126208,12.56508603,15.33566179,12.93578178,933.38,0.647692879
19.0126208,12.56508603,15.33566179,12.93578178,933.38,0.641170255
19.0126208,12.56508603,15.33566179,12.93578178,933.38,0.646757249
19.0126208,12.56508603,15.33566179,12.93578178,933.38,0.659743837
19.0126208,12.56508603,15.33566179,12.93578178,933.38,0.66454706
19.0126208,12.56508603,15.33566179,12.93578178,933.38,0.655615388
17.24563402,39.99620349,9.16856492,7.099468489,210.72,0.46115853
17.24563402,39.99620349,9.16856492,7.099468489,210.72,0.536044104
17.24563402,39.99620349,9.16856492,7.099468489,210.72,0.537882403
17.24563402,39.99620349,9.16856492,7.099468489,210.72,0.478840463
17.24563402,39.99620349,9.16856492,7.099468489,210.72,0.53035589
17.24563402,39.99620349,9.16856492,7.099468489,210.72,0.441776684
17.24563402,39.99620349,9.16856492,7.099468489,210.72,0.509417665
17.24563402,39.99620349,9.16856492,7.099468489,210.72,0.674673259
17.24563402,39.99620349,9.16856492,7.099468489,210.72,0.533106007
17.24563402,39.99620349,9.16856492,7.099468489,210.72,0.487223738
17.24563402,39.99620349,9.16856492,7.099468489,210.72,0.47124761
17.24563402,39.99620349,9.16856492,7.099468489,210.72,0.4592007
17.24563402,39.99620349,9.16856492,7.099468489,210.72,0.489824367
17.24563402,39.99620349,9.16856492,7.099468489,210.72,0.442821141
17.24563402,39.99620349,9.16856492,7.099468489,210.72,0.540434139
17.24563402,39.99620349,9.16856492,7.099468489,210.72,0.439920465
17.24563402,39.99620349,9.16856492,7.099468489,210.72,0.523922468
17.24563402,39.99620349,9.16856492,7.099468489,210.72,0.466887906
17.24563402,39.99620349,9.16856492,7.099468489,210.72,0.489940357
17.24563402,39.99620349,9.16856492,7.099468489,210.72,0.466520025
17.24563402,39.99620349,9.16856492,7.099468489,210.72,0.458380076
17.90525062,39.49418125,6.625125997,4.004398424,218.26,0.410609579
17.90525062,39.49418125,6.625125997,4.004398424,218.26,0.396941134
17.90525062,39.49418125,6.625125997,4.004398424,218.26,0.353963985
17.90525062,39.49418125,6.625125997,4.004398424,218.26,0.382147461
17.90525062,39.49418125,6.625125997,4.004398424,218.26,0.365327678
17.90525062,39.49418125,6.625125997,4.004398424,218.26,0.363065106
17.90525062,39.49418125,6.625125997,4.004398424,218.26,0.374308878
17.90525062,39.49418125,6.625125997,4.004398424,218.26,0.338861357
17.90525062,39.49418125,6.625125997,4.004398424,218.26,0.379167005
17.90525062,39.49418125,6.625125997,4.004398424,218.26,0.389134769
17.90525062,39.49418125,6.625125997,4.004398424,218.26,0.358357428
17.90525062,39.49418125,6.625125997,4.004398424,218.26,0.321667419
17.90525062,39.49418125,6.625125997,4.004398424,218.26,0.352130257
17.90525062,39.49418125,6.625125997,4.004398424,218.26,0.388052684
17.90525062,39.49418125,6.625125997,4.004398424,218.26,0.398433144
17.90525062,39.49418125,6.625125997,4.004398424,218.26,0.391325715
17.90525062,39.49418125,6.625125997,4.004398424,218.26,0.415547233
17.90525062,39.49418125,6.625125997,4.004398424,218.26,0.422901724
17.90525062,39.49418125,6.625125997,4.004398424,218.26,0.409102261
17.90525062,39.49418125,6.625125997,4.004398424,218.26,0.408278196
17.90525062,39.49418125,6.625125997,4.004398424,218.26,0.43939588
15.87850127,38.9141506,12.68643143,4.474354311,219.92,0.490582745
15.87850127,38.9141506,12.68643143,4.474354311,219.92,0.513562288
15.87850127,38.9141506,12.68643143,4.474354311,219.92,0.491630755
15.87850127,38.9141506,12.68643143,4.474354311,219.92,0.472298501
15.87850127,38.9141506,12.68643143,4.474354311,219.92,0.5021065
15.87850127,38.9141506,12.68643143,4.474354311,219.92,0.511114411
15.87850127,38.9141506,12.68643143,4.474354311,219.92,0.499833795
18.25001876,13.71877266,8.027207482,9.167521068,799.78,0.67526101
18.25001876,13.71877266,8.027207482,9.167521068,799.78,0.650193354
18.25001876,13.71877266,8.027207482,9.167521068,799.78,0.632799708
18.25001876,13.71877266,8.027207482,9.167521068,799.78,0.583986617
18.25001876,13.71877266,8.027207482,9.167521068,799.78,0.56848509
18.25001876,13.71877266,8.027207482,9.167521068,799.78,0.583130522
18.25001876,13.71877266,8.027207482,9.167521068,799.78,0.569661796
18.25001876,13.71877266,8.027207482,9.167521068,799.78,0.575495375
18.25001876,13.71877266,8.027207482,9.167521068,799.78,0.589396365
18.25001876,13.71877266,8.027207482,9.167521068,799.78,0.587238402
18.25001876,13.71877266,8.027207482,9.167521068,799.78,0.582786982
18.25001876,13.71877266,8.027207482,9.167521068,799.78,0.594502358
18.25001876,13.71877266,8.027207482,9.167521068,799.78,0.59471673
18.25001876,13.71877266,8.027207482,9.167521068,799.78,0.603570584
18.25001876,13.71877266,8.027207482,9.167521068,799.78,0.58862826
18.25001876,13.71877266,8.027207482,9.167521068,799.78,0.577441588
18.25001876,13.71877266,8.027207482,9.167521068,799.78,0.588228232
18.25001876,13.71877266,8.027207482,9.167521068,799.78,0.588270785
18.25001876,13.71877266,8.027207482,9.167521068,799.78,0.597363049
18.25001876,13.71877266,8.027207482,9.167521068,799.78,0.612305234
19.09520122,25.34285928,4.738827409,3.999400465,800.62,0.33812265
19.09520122,25.34285928,4.738827409,3.999400465,800.62,0.38237626
19.09520122,25.34285928,4.738827409,3.999400465,800.62,0.30853846
19.09520122,25.34285928,4.738827409,3.999400465,800.62,0.330763405
19.09520122,25.34285928,4.738827409,3.999400465,800.62,0.278119199
19.09520122,25.34285928,4.738827409,3.999400465,800.62,0.325086575
19.09520122,25.34285928,4.738827409,3.999400465,800.62,0.329194402
19.09520122,25.34285928,4.738827409,3.999400465,800.62,0.276477919
19.09520122,25.34285928,4.738827409,3.999400465,800.62,0.295211108
19.09520122,25.34285928,4.738827409,3.999400465,800.62,0.26425987
19.09520122,25.34285928,4.738827409,3.999400465,800.62,0.286637305
19.09520122,25.34285928,4.738827409,3.999400465,800.62,0.331339439
19.09520122,25.34285928,4.738827409,3.999400465,800.62,0.284727915
19.09520122,25.34285928,4.738827409,3.999400465,800.62,0.283585729
19.09520122,25.34285928,4.738827409,3.999400465,800.62,0.346267897
19.09520122,25.34285928,4.738827409,3.999400465,800.62,0.209940633
19.09520122,25.34285928,4.738827409,3.999400465,800.62,0.275396085
19.09520122,25.34285928,4.738827409,3.999400465,800.62,0.259380423
19.09520122,25.34285928,4.738827409,3.999400465,800.62,0.286912902
14.26004044,18.76045229,4.2732696,4.001198113,801.26,0.529367067
14.26004044,18.76045229,4.2732696,4.001198113,801.26,0.502693474
14.26004044,18.76045229,4.2732696,4.001198113,801.26,0.492447359
14.26004044,18.76045229,4.2732696,4.001198113,801.26,0.461763979
14.26004044,18.76045229,4.2732696,4.001198113,801.26,0.487348337
14.26004044,18.76045229,4.2732696,4.001198113,801.26,0.456760059
14.26004044,18.76045229,4.2732696,4.001198113,801.26,0.465869992
14.26004044,18.76045229,4.2732696,4.001198113,801.26,0.457435937
14.26004044,18.76045229,4.2732696,4.001198113,801.26,0.494436032
14.26004044,18.76045229,4.2732696,4.001198113,801.26,0.456494096
14.26004044,18.76045229,4.2732696,4.001198113,801.26,0.480230574
14.26004044,18.76045229,4.2732696,4.001198113,801.26,0.46615509
14.26004044,18.76045229,4.2732696,4.001198113,801.26,0.464394634
14.26004044,18.76045229,4.2732696,4.001198113,801.26,0.480592974
14.26004044,18.76045229,4.2732696,4.001198113,801.26,0.440344064
14.26004044,18.76045229,4.2732696,4.001198113,801.26,0.482637425
18.80974253,17.49385505,3.999801375,3.999801375,805.54,0.458033268
18.80974253,17.49385505,3.999801375,3.999801375,805.54,0.421274045
18.80974253,17.49385505,3.999801375,3.999801375,805.54,0.383398309
18.80974253,17.49385505,3.999801375,3.999801375,805.54,0.384732639
18.80974253,17.49385505,3.999801375,3.999801375,805.54,0.338889244
18.80974253,17.49385505,3.999801375,3.999801375,805.54,0.356938944
18.80974253,17.49385505,3.999801375,3.999801375,805.54,0.346565314
18.80974253,17.49385505,3.999801375,3.999801375,805.54,0.353391671
18.80974253,17.49385505,3.999801375,3.999801375,805.54,0.370993274
18.80974253,17.49385505,3.999801375,3.999801375,805.54,0.352516892
18.80974253,17.49385505,3.999801375,3.999801375,805.54,0.352734627
18.80974253,17.49385505,3.999801375,3.999801375,805.54,0.3685655
18.80974253,17.49385505,3.999801375,3.999801375,805.54,0.383532204
18.80974253,17.49385505,3.999801375,3.999801375,805.54,0.357085219
18.80974253,17.49385505,3.999801375,3.999801375,805.54,0.36594635
18.80974253,17.49385505,3.999801375,3.999801375,805.54,0.300267738
18.80974253,17.49385505,3.999801375,3.999801375,805.54,0.289119116
18.80974253,17.49385505,3.999801375,3.999801375,805.54,0.288017186
18.80974253,17.49385505,3.999801375,3.999801375,805.54,0.278568587
18.80974253,17.49385505,3.999801375,3.999801375,805.54,0.30753521
18.80974253,17.49385505,3.999801375,3.999801375,805.54,0.343086523
18.80974253,17.49385505,3.999801375,3.999801375,805.54,0.323188668
19.99950478,25.36522557,5.848561383,3.998910514,807.72,0.440854908
19.99950478,25.36522557,5.848561383,3.998910514,807.72,0.461671875
19.99950478,25.36522557,5.848561383,3.998910514,807.72,0.372923737
19.99950478,25.36522557,5.848561383,3.998910514,807.72,0.326349462
19.99950478,25.36522557,5.848561383,3.998910514,807.72,0.294453807
19.99950478,25.36522557,5.848561383,3.998910514,807.72,0.209641409
19.99950478,25.36522557,5.848561383,3.998910514,807.72,0.23486091
19.99950478,25.36522557,5.848561383,3.998910514,807.72,0.210840746
19.99950478,25.36522557,5.848561383,3.998910514,807.72,0.191310344
19.99950478,25.36522557,5.848561383,3.998910514,807.72,0.221479304
19.99950478,25.36522557,5.848561383,3.998910514,807.72,0.23552153
19.99950478,25.36522557,5.848561383,3.998910514,807.72,0.257468952
19.99950478,25.36522557,5.848561383,3.998910514,807.72,0.257633527
19.99950478,25.36522557,5.848561383,3.998910514,807.72,0.297121379
19.99950478,25.36522557,5.848561383,3.998910514,807.72,0.288140478
19.99950478,25.36522557,5.848561383,3.998910514,807.72,0.255718266
19.99950478,25.36522557,5.848561383,3.998910514,807.72,0.250422572
19.99950478,25.36522557,5.848561383,3.998910514,807.72,0.245805531
19.99950478,25.36522557,5.848561383,3.998910514,807.72,0.237461321
18.31815482,16.08097406,10.18610176,3.999208078,808.16,0.675644092
18.31815482,16.08097406,10.18610176,3.999208078,808.16,0.5977764
18.31815482,16.08097406,10.18610176,3.999208078,808.16,0.563496862
18.31815482,16.08097406,10.18610176,3.999208078,808.16,0.530791089
18.31815482,16.08097406,10.18610176,3.999208078,808.16,0.469713151
18.31815482,16.08097406,10.18610176,3.999208078,808.16,0.46488571
18.31815482,16.08097406,10.18610176,3.999208078,808.16,0.44198508
18.31815482,16.08097406,10.18610176,3.999208078,808.16,0.421044166
18.31815482,16.08097406,10.18610176,3.999208078,808.16,0.369217373
18.31815482,16.08097406,10.18610176,3.999208078,808.16,0.385067321
18.31815482,16.08097406,10.18610176,3.999208078,808.16,0.356776474
18.31815482,16.08097406,10.18610176,3.999208078,808.16,0.363082054
18.31815482,16.08097406,10.18610176,3.999208078,808.16,0.335582857
18.31815482,16.08097406,10.18610176,3.999208078,808.16,0.379111592
18.31815482,16.08097406,10.18610176,3.999208078,808.16,0.340080513
18.31815482,16.08097406,10.18610176,3.999208078,808.16,0.333803124
18.31815482,16.08097406,10.18610176,3.999208078,808.16,0.368086127
18.31815482,16.08097406,10.18610176,3.999208078,808.16,0.343730682
18.31815482,16.08097406,10.18610176,3.999208078,808.16,0.322216919
9.686187299,13.15048184,5.174203113,4.904867803,809.4,0.71402897
9.686187299,13.15048184,5.174203113,4.904867803,809.4,0.715837624
9.686187299,13.15048184,5.174203113,4.904867803,809.4,0.710044664
9.686187299,13.15048184,5.174203113,4.904867803,809.4,0.70952589
9.686187299,13.15048184,5.174203113,4.904867803,809.4,0.70926645
9.686187299,13.15048184,5.174203113,4.904867803,809.4,0.714927111
9.686187299,13.15048184,5.174203113,4.904867803,809.4,0.706539942
9.686187299,13.15048184,5.174203113,4.904867803,809.4,0.708705103
9.686187299,13.15048184,5.174203113,4.904867803,809.4,0.686760185
9.686187299,13.15048184,5.174203113,4.904867803,809.4,0.716204927
9.686187299,13.15048184,5.174203113,4.904867803,809.4,0.698112243
20.00098382,19.62959319,4.432092085,3.999212947,813.16,0.39354815
20.00098382,19.62959319,4.432092085,3.999212947,813.16,0.339091802
20.00098382,19.62959319,4.432092085,3.999212947,813.16,0.322457758
20.00098382,19.62959319,4.432092085,3.999212947,813.16,0.331897319
20.00098382,19.62959319,4.432092085,3.999212947,813.16,0.318666962
20.00098382,19.62959319,4.432092085,3.999212947,813.16,0.300124574
20.00098382,19.62959319,4.432092085,3.999212947,813.16,0.286311203
20.00098382,19.62959319,4.432092085,3.999212947,813.16,0.271386347
20.00098382,19.62959319,4.432092085,3.999212947,813.16,0.277748753
20.00098382,19.62959319,4.432092085,3.999212947,813.16,0.259429151
20.00098382,19.62959319,4.432092085,3.999212947,813.16,0.245920525
20.00098382,19.62959319,4.432092085,3.999212947,813.16,0.292028039
20.00098382,19.62959319,4.432092085,3.999212947,813.16,0.29179592
20.00098382,19.62959319,4.432092085,3.999212947,813.16,0.246678823
20.00098382,19.62959319,4.432092085,3.999212947,813.16,0.260384196
20.00098382,19.62959319,4.432092085,3.999212947,813.16,0.296382345
20.00098382,19.62959319,4.432092085,3.999212947,813.16,0.305959793
20.00098382,19.62959319,4.432092085,3.999212947,813.16,0.312618464
20.00098382,19.62959319,4.432092085,3.999212947,813.16,0.301313468
19.99901785,12.48803005,3.99980357,3.99980357,814.54,0.319345227
19.99901785,12.48803005,3.99980357,3.99980357,814.54,0.285964804
19.99901785,12.48803005,3.99980357,3.99980357,814.54,0.318004484
19.99901785,12.48803005,3.99980357,3.99980357,814.54,0.247123487
19.99901785,12.48803005,3.99980357,3.99980357,814.54,0.276277355
19.99901785,12.48803005,3.99980357,3.99980357,814.54,0.297178871
19.99901785,12.48803005,3.99980357,3.99980357,814.54,0.297095186
19.99901785,12.48803005,3.99980357,3.99980357,814.54,0.26924212
19.99901785,12.48803005,3.99980357,3.99980357,814.54,0.291667682
19.99901785,12.48803005,3.99980357,3.99980357,814.54,0.294478091
19.99901785,12.48803005,3.99980357,3.99980357,814.54,0.275412171
19.99901785,12.48803005,3.99980357,3.99980357,814.54,0.265736797
19.99901785,12.48803005,3.99980357,3.99980357,814.54,0.251766631
19.99901785,12.48803005,3.99980357,3.99980357,814.54,0.317129902
19.99901785,12.48803005,3.99980357,3.99980357,814.54,0.316621264
19.99901785,12.48803005,3.99980357,3.99980357,814.54,0.327329399
19.99901785,12.48803005,3.99980357,3.99980357,814.54,0.325937651
19.99901785,12.48803005,3.99980357,3.99980357,814.54,0.29062011
19.99901785,12.48803005,3.99980357,3.99980357,814.54,0.339462821
20,21.19490695,18.90303624,4.000435303,918.9,0.694864769
20,21.19490695,18.90303624,4.000435303,918.9,0.623683413
20,21.19490695,18.90303624,4.000435303,918.9,0.601279885
20,21.19490695,18.90303624,4.000435303,918.9,0.612685313
20,21.19490695,18.90303624,4.000435303,918.9,0.624087786
20,21.19490695,18.90303624,4.000435303,918.9,0.616659963
20,21.19490695,18.90303624,4.000435303,918.9,0.594894795
20,21.19490695,18.90303624,4.000435303,918.9,0.578095445
20,21.19490695,18.90303624,4.000435303,918.9,0.531200241
20,21.19490695,18.90303624,4.000435303,918.9,0.518401173
20,21.19490695,18.90303624,4.000435303,918.9,0.497546608
20,16.61665579,17.19286801,4.000869754,919.8,0.679092931
20,16.61665579,17.19286801,4.000869754,919.8,0.689963639
20,16.61665579,17.19286801,4.000869754,919.8,0.64442595
20,16.61665579,17.19286801,4.000869754,919.8,0.631239441
20,16.61665579,17.19286801,4.000869754,919.8,0.559167844
20,16.61665579,17.19286801,4.000869754,919.8,0.594583647
20,16.61665579,17.19286801,4.000869754,919.8,0.536605271
20,16.61665579,17.19286801,4.000869754,919.8,0.536546121
20,16.61665579,17.19286801,4.000869754,919.8,0.485816274
20,16.61665579,17.19286801,4.000869754,919.8,0.473180315
20,16.61665579,17.19286801,4.000869754,919.8,0.490427806
20,16.61665579,17.19286801,4.000869754,919.8,0.476633804
20,16.61665579,17.19286801,4.000869754,919.8,0.44843483
20,16.61665579,17.19286801,4.000869754,919.8,0.44491942
20,16.61665579,17.19286801,4.000869754,919.8,0.454210364
20,16.61665579,17.19286801,4.000869754,919.8,0.45962244
20,16.61665579,17.19286801,4.000869754,919.8,0.448492949
19.99913226,10.10694839,19.99913226,4.000260321,921.94,0.724473686
19.99913226,10.10694839,19.99913226,4.000260321,921.94,0.725920859
19.99913226,10.10694839,19.99913226,4.000260321,921.94,0.70147692
19.99913226,10.10694839,19.99913226,4.000260321,921.94,0.681873191
19.99913226,10.10694839,19.99913226,4.000260321,921.94,0.688509643
19.99913226,10.10694839,19.99913226,4.000260321,921.94,0.649733511
19.99913226,10.10694839,19.99913226,4.000260321,921.94,0.669271034
19.99913226,10.10694839,19.99913226,4.000260321,921.94,0.663599253
19.99913226,10.10694839,19.99913226,4.000260321,921.94,0.62822446
19.99913226,10.10694839,19.99913226,4.000260321,921.94,0.637642206
19.99913226,10.10694839,19.99913226,4.000260321,921.94,0.643836367
19.99913226,10.10694839,19.99913226,4.000260321,921.94,0.626389036
19.99913226,10.10694839,19.99913226,4.000260321,921.94,0.60429583
19.99913226,10.10694839,19.99913226,4.000260321,921.94,0.595599009
19.99913226,10.10694839,19.99913226,4.000260321,921.94,0.527729748
19.99913226,10.10694839,19.99913226,4.000260321,921.94,0.547921984
19.99913226,10.10694839,19.99913226,4.000260321,921.94,0.538396264
19.99913226,10.10694839,19.99913226,4.000260321,921.94,0.521709154
19.99913226,10.10694839,19.99913226,4.000260321,921.94,0.455101793
19.99913226,10.10694839,19.99913226,4.000260321,921.94,0.480577036
19.99913226,10.10694839,19.99913226,4.000260321,921.94,0.47746202
12.01009123,40.00050966,18.04953876,4.000815453,784.84,0.609180784
12.01009123,40.00050966,18.04953876,4.000815453,784.84,0.592294676
12.01009123,40.00050966,18.04953876,4.000815453,784.84,0.597506323
12.01009123,40.00050966,18.04953876,4.000815453,784.84,0.570140764
19.99949065,39.99898131,4.000916824,4.000916824,785.32,0.38938991
19.99949065,39.99898131,4.000916824,4.000916824,785.32,0.345928439
19.99949065,39.99898131,4.000916824,4.000916824,785.32,0.368636872
19.99949065,39.99898131,4.000916824,4.000916824,785.32,0.268914585
19.99949065,39.99898131,4.000916824,4.000916824,785.32,0.316750323
19.99949065,39.99898131,4.000916824,4.000916824,785.32,0.284868875
19.99949065,39.99898131,4.000916824,4.000916824,785.32,0.293447638
19.99949065,39.99898131,4.000916824,4.000916824,785.32,0.28593369
19.99949065,39.99898131,4.000916824,4.000916824,785.32,0.255394908
19.99949065,39.99898131,4.000916824,4.000916824,785.32,0.320963092
19.99949065,39.99898131,4.000916824,4.000916824,785.32,0.295029019
19.99949065,39.99898131,4.000916824,4.000916824,785.32,0.296435895
19.99949065,39.99898131,4.000916824,4.000916824,785.32,0.287387354
19.99949065,39.99898131,4.000916824,4.000916824,785.32,0.307416057
19.99949065,39.99898131,4.000916824,4.000916824,785.32,0.294576909
19.99949065,39.99898131,4.000916824,4.000916824,785.32,0.295384233
19.99949065,39.99898131,4.000916824,4.000916824,785.32,0.257221163
19.99949065,39.99898131,4.000916824,4.000916824,785.32,0.275135994
19.99949065,39.99898131,4.000916824,4.000916824,785.32,0.259755408
19.99949065,39.99898131,4.000916824,4.000916824,785.32,0.271487036
19.99949065,39.99898131,4.000916824,4.000916824,785.32,0.271470538
19.99949065,39.99898131,4.000916824,4.000916824,785.32,0.277417238
7.884522692,40.00101474,4.000608843,4.000608843,788.38,0.762856143
7.884522692,40.00101474,4.000608843,4.000608843,788.38,0.747138045
7.884522692,40.00101474,4.000608843,4.000608843,788.38,0.743497597
7.884522692,40.00101474,4.000608843,4.000608843,788.38,0.765016198
7.884522692,40.00101474,4.000608843,4.000608843,788.38,0.755410648
7.884522692,40.00101474,4.000608843,4.000608843,788.38,0.739745753
7.884522692,40.00101474,4.000608843,4.000608843,788.38,0.756856294
20.00050692,40.00101384,11.14715872,3.999594464,789.08,0.633729548
20.00050692,40.00101384,11.14715872,3.999594464,789.08,0.574285849
20.00050692,40.00101384,11.14715872,3.999594464,789.08,0.564922416
20.00050692,40.00101384,11.14715872,3.999594464,789.08,0.548925435
20.00050692,40.00101384,11.14715872,3.999594464,789.08,0.530140239
20.00050692,40.00101384,11.14715872,3.999594464,789.08,0.54894034
20.00050692,40.00101384,11.14715872,3.999594464,789.08,0.487747146
20.00050692,40.00101384,11.14715872,3.999594464,789.08,0.459271163
20.00050692,40.00101384,11.14715872,3.999594464,789.08,0.456869536
20.00050692,40.00101384,11.14715872,3.999594464,789.08,0.418102337
20.00050692,40.00101384,11.14715872,3.999594464,789.08,0.400122894
20.00050692,40.00101384,11.14715872,3.999594464,789.08,0.406856021
20.00050692,40.00101384,11.14715872,3.999594464,789.08,0.382790806
20.00050692,40.00101384,11.14715872,3.999594464,789.08,0.374592133
20.00050692,40.00101384,11.14715872,3.999594464,789.08,0.37807597
20.00050692,40.00101384,11.14715872,3.999594464,789.08,0.346785514
20.00050692,40.00101384,11.14715872,3.999594464,789.08,0.27412958
20.00050692,40.00101384,11.14715872,3.999594464,789.08,0.27001334
19.99949674,39.94111874,4.000905865,4.000905865,794.82,0.449277363
19.99949674,39.94111874,4.000905865,4.000905865,794.82,0.475097329
19.99949674,39.94111874,4.000905865,4.000905865,794.82,0.447594229
19.99949674,39.94111874,4.000905865,4.000905865,794.82,0.40399484
19.99949674,39.94111874,4.000905865,4.000905865,794.82,0.379591369
19.99949674,39.94111874,4.000905865,4.000905865,794.82,0.382399914
19.99949674,39.94111874,4.000905865,4.000905865,794.82,0.362075902
19.99949674,39.94111874,4.000905865,4.000905865,794.82,0.359282103
19.99949674,39.94111874,4.000905865,4.000905865,794.82,0.343774505
19.99949674,39.94111874,4.000905865,4.000905865,794.82,0.37284373
19.99949674,39.94111874,4.000905865,4.000905865,794.82,0.380553521
19.99949674,39.94111874,4.000905865,4.000905865,794.82,0.358001719
19.99949674,39.94111874,4.000905865,4.000905865,794.82,0.356599729
19.99949674,39.94111874,4.000905865,4.000905865,794.82,0.366158536
19.99949674,39.94111874,4.000905865,4.000905865,794.82,0.355145951
19.99949674,39.94111874,4.000905865,4.000905865,794.82,0.343943616
19.99949674,39.94111874,4.000905865,4.000905865,794.82,0.365079402
19.99949674,39.94111874,4.000905865,4.000905865,794.82,0.367778926
19.99949674,39.94111874,4.000905865,4.000905865,794.82,0.342715538
19.99949674,39.94111874,4.000905865,4.000905865,794.82,0.376958602
19.99949674,39.94111874,4.000905865,4.000905865,794.82,0.330336329
20,38.68762475,9.263972056,3.999500998,801.6,0.613642234
20,38.68762475,9.263972056,3.999500998,801.6,0.58037455
20,38.68762475,9.263972056,3.999500998,801.6,0.559770546
20,38.68762475,9.263972056,3.999500998,801.6,0.513109057
20,38.68762475,9.263972056,3.999500998,801.6,0.520549466
20,38.68762475,9.263972056,3.999500998,801.6,0.544303996
20,38.68762475,9.263972056,3.999500998,801.6,0.518083725
20,38.68762475,9.263972056,3.999500998,801.6,0.473905954
20,38.68762475,9.263972056,3.999500998,801.6,0.492064058
20,38.68762475,9.263972056,3.999500998,801.6,0.469188864
20,38.68762475,9.263972056,3.999500998,801.6,0.42853446
20,38.68762475,9.263972056,3.999500998,801.6,0.438760236
20,38.68762475,9.263972056,3.999500998,801.6,0.41385177
20,38.68762475,9.263972056,3.999500998,801.6,0.383796009
20,38.68762475,9.263972056,3.999500998,801.6,0.39645995
20,38.68762475,9.263972056,3.999500998,801.6,0.378352149
20,38.68762475,9.263972056,3.999500998,801.6,0.366694676
20,38.68762475,9.263972056,3.999500998,801.6,0.350150733
20.00049895,36.01935935,3.999101886,3.999101886,801.68,0.50626819
20.00049895,36.01935935,3.999101886,3.999101886,801.68,0.478898246
20.00049895,36.01935935,3.999101886,3.999101886,801.68,0.44790377
20.00049895,36.01935935,3.999101886,3.999101886,801.68,0.40936556
20.00049895,36.01935935,3.999101886,3.999101886,801.68,0.410283332
20.00049895,36.01935935,3.999101886,3.999101886,801.68,0.385714004
20.00049895,36.01935935,3.999101886,3.999101886,801.68,0.377376587
20.00049895,36.01935935,3.999101886,3.999101886,801.68,0.363487699
20.00049895,36.01935935,3.999101886,3.999101886,801.68,0.384885962
20.00049895,36.01935935,3.999101886,3.999101886,801.68,0.370410083
20.00049895,36.01935935,3.999101886,3.999101886,801.68,0.38599462
20.00049895,36.01935935,3.999101886,3.999101886,801.68,0.319384306
20.00049895,36.01935935,3.999101886,3.999101886,801.68,0.354154919
20.00049895,36.01935935,3.999101886,3.999101886,801.68,0.359065609
20.00049895,36.01935935,3.999101886,3.999101886,801.68,0.342521999
20.00049895,36.01935935,3.999101886,3.999101886,801.68,0.350126494
20.00049895,36.01935935,3.999101886,3.999101886,801.68,0.382428134
20.00049895,36.01935935,3.999101886,3.999101886,801.68,0.365258243
20.00049895,36.01935935,3.999101886,3.999101886,801.68,0.352897562
20.00049895,36.01935935,3.999101886,3.999101886,801.68,0.380703515
20.00049895,36.01935935,3.999101886,3.999101886,801.68,0.386415865
19.99950256,39.99900512,12.9955728,3.999403074,804.12,0.717407375
19.99950256,39.99900512,12.9955728,3.999403074,804.12,0.67357358
19.99950256,39.99900512,12.9955728,3.999403074,804.12,0.617618977
19.99950256,39.99900512,12.9955728,3.999403074,804.12,0.577515625
19.99950256,39.99900512,12.9955728,3.999403074,804.12,0.57002864
19.99950256,39.99900512,12.9955728,3.999403074,804.12,0.55397899
19.99950256,39.99900512,12.9955728,3.999403074,804.12,0.550756661
19.99950256,39.99900512,12.9955728,3.999403074,804.12,0.535023956
19.99950256,39.99900512,12.9955728,3.999403074,804.12,0.530574136
19.99950256,39.99900512,12.9955728,3.999403074,804.12,0.499246445
19.99950256,39.99900512,12.9955728,3.999403074,804.12,0.474037398
19.99950256,39.99900512,12.9955728,3.999403074,804.12,0.39558592
19.99950256,39.99900512,12.9955728,3.999403074,804.12,0.398057009
19.99950256,39.99900512,12.9955728,3.999403074,804.12,0.355015723
19.99900872,39.74772006,4.659000793,3.999801745,807.04,0.558042682
19.99900872,39.74772006,4.659000793,3.999801745,807.04,0.522372944
19.99900872,39.74772006,4.659000793,3.999801745,807.04,0.478009534
19.99900872,39.74772006,4.659000793,3.999801745,807.04,0.454868435
19.99900872,39.74772006,4.659000793,3.999801745,807.04,0.427379804
19.99900872,39.74772006,4.659000793,3.999801745,807.04,0.401381636
19.99900872,39.74772006,4.659000793,3.999801745,807.04,0.386228372
19.99900872,39.74772006,4.659000793,3.999801745,807.04,0.364630529
19.99900872,39.74772006,4.659000793,3.999801745,807.04,0.347419633
19.99900872,39.74772006,4.659000793,3.999801745,807.04,0.362561476
19.99900872,39.74772006,4.659000793,3.999801745,807.04,0.338640127
19.99900872,39.74772006,4.659000793,3.999801745,807.04,0.345272977
